,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
105266,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105270,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105271,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105274,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105278,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105279,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105283,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105290,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105296,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105297,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105298,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105299,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105301,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105307,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105308,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105309,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105310,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105313,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105314,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105318,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105324,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105339,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105361,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105366,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105370,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105376,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105383,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105384,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105387,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105391,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
105394,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105399,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105400,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105404,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105417,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105420,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105424,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105429,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105430,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105431,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105432,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105435,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105447,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105452,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105474,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105483,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105487,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105488,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105490,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105491,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105496,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105500,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105507,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105510,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105561,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105562,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105563,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105564,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105566,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105570,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105571,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105572,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105573,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105589,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105593,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105596,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105597,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105606,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105609,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105619,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105641,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105646,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105647,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105648,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105659,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105663,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105667,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105672,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105681,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105691,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105718,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105721,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105730,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105755,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105758,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
105759,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105760,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105767,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105769,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
105770,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105771,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105773,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105774,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105775,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105776,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105777,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105778,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105784,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105785,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105786,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105787,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105791,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105794,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105798,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105801,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105813,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105816,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105854,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105856,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105876,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105889,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105890,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105891,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105892,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105893,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105898,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105901,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105905,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105914,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
105917,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105919,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105930,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105937,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105942,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105943,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105944,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
105964,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105965,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105967,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105994,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105997,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
105998,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106000,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106009,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106013,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106030,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106038,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106045,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106046,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106058,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106061,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106062,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106076,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106083,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106086,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106098,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106101,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106104,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106130,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106134,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106136,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106138,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106140,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106143,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106150,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106152,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106154,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106166,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106189,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106222,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106223,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106224,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106227,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106234,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106240,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106245,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106253,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106267,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106276,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106287,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106316,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106365,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106375,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106405,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106410,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106411,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106417,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106418,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106424,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106460,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106468,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106471,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106473,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106480,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106484,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106492,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106497,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106499,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106502,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106505,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106507,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106508,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106509,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106512,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106513,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106515,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106516,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106521,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106522,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106523,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106524,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106526,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106527,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106528,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106531,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106540,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106542,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106544,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106546,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106547,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106549,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106550,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106554,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106556,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106562,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106570,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106573,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106576,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106577,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106578,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106590,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106592,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106607,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106608,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106618,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106620,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106632,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106638,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106644,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106658,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106675,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106676,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106708,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106720,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106722,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106725,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106727,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106731,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106732,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106735,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106736,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106740,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106741,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106746,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106751,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106752,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106756,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106757,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106758,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106760,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
106762,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106766,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106773,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106776,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106780,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106787,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106795,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106796,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106797,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106799,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106801,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106808,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106811,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106815,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106816,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106817,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106819,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106824,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106826,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106851,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106893,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106895,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106896,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106899,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106905,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106907,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106914,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106916,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106919,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106921,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106922,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
106925,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106971,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
106979,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
106991,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107000,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107002,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107003,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107008,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107021,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107037,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107040,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107045,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107056,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107057,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107061,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107066,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107067,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107073,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107076,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107077,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107088,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107089,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107091,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107095,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107097,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107104,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107106,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107115,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
107120,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107122,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107125,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107127,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107129,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107131,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107136,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107140,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107141,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107142,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
107146,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
107148,São Paulo,Sim,Sim,Sim,Sim,Sim,Acima de 20000 reais
