,Estado,Celular,Televisão por assinatura,Acesso a internet no próprio domicílio,Acesso a internet por 3g ou 4g,Acesso por banda larga,Renda
95133,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95134,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95135,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95136,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95142,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95143,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95145,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95152,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95154,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95161,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95176,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95177,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95181,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95191,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95194,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95204,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95209,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95210,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95224,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95225,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95227,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95233,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95236,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95237,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95238,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95239,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95240,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95241,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95242,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95244,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95245,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95249,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95252,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95267,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95268,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95270,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95271,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95272,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95273,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95274,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95275,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95276,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95279,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95280,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95286,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95287,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95288,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95291,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95294,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95295,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95315,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95317,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95319,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95320,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95322,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95323,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95325,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95339,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95344,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95345,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95346,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95348,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95352,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95356,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95357,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95359,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95360,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95362,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95363,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95374,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95375,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95376,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95378,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95387,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95388,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95390,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95391,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95394,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95395,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95396,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95398,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95402,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95409,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95410,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95416,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95417,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95418,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95419,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95422,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95430,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95432,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95434,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95436,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95439,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95440,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95442,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95443,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95446,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95449,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95456,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95465,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95500,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95502,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95510,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95527,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95528,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95531,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95532,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95534,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95535,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95536,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95538,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95555,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95557,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95559,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95588,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95635,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95640,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95643,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95651,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95663,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95669,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95675,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95716,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95719,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95733,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95745,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95746,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95747,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95781,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95796,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95804,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95824,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95837,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95839,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95841,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95847,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
95853,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95854,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95864,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95872,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95896,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95899,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95905,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95914,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95915,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95919,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95941,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95944,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95946,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
95979,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
95998,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96021,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96027,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96090,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96119,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96124,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96128,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96131,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96139,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96143,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96148,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96155,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96156,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96159,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96162,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96166,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96167,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96170,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96180,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96181,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96182,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96191,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96192,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96197,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96202,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96204,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96206,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96209,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96231,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96281,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96282,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96289,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96294,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96297,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96300,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96304,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96306,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96314,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96315,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96316,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96317,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96325,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96330,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96333,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96339,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96346,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96348,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96351,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96357,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96361,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96364,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96371,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96373,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96375,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96382,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96384,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96406,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96408,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96409,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96411,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96414,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96416,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96417,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96418,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96421,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96427,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96428,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96429,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96432,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96434,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96463,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96473,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96485,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96504,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96508,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96509,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96516,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96517,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96524,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96526,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96542,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96558,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96563,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96566,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96567,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96570,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96574,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96576,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96577,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96582,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96586,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96588,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96593,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96594,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96616,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96626,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96630,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96646,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96677,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96685,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96711,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96716,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96721,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96722,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96724,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96726,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96731,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96732,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96736,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96739,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96745,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96746,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96749,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96750,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96759,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96763,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96775,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96795,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96797,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96808,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96810,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96814,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96820,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96827,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96828,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96831,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96834,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96843,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96844,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96847,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
96848,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96871,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96897,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96905,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96919,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96924,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96925,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96932,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96956,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96964,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96974,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
96979,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96984,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96991,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
96999,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
97002,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97004,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97006,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
97007,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
97008,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97016,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97024,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97027,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
97029,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97037,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
97051,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
97058,São Paulo,Sim,Sim,Sim,Sim,Sim,Renda abaixo de R$1000
97074,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97079,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97118,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97128,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97134,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97135,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97136,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97137,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97138,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97140,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97143,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
97145,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 3000 e 20000 reais
97150,São Paulo,Sim,Sim,Sim,Sim,Sim,Entre 1000 e 3000 reais
